,cell,tot_70,fast_70,fast_total,nonfast_70,nonfast_total,jem-version_jem_form,jem-date_patch,jem-time_patch,jem-date_patch_y-m-d,jem-date_patch_y,jem-date_patch_m,jem-date_patch_d,jem-date_acsf,jem-date_blank,jem-date_internal,jem-status_misinformation,jem-id_species,jem-id_slice_specimen,jem-id_cell_specimen,jem-status_patch_tube,jem-id_patched_cell_container,jem-id_rig_user,jem-id_rig_number,jem-status_attempt,jem-cell_attached_status,jem-cell_attached_status_failure,jem-break_in_status,jem-break_in_status_failure,jem-status_success_failure,jem-status_reporter,jem-cell_virus_enhancer,jem-roi_super,jem-roi_major_minor,jem-roi_major,jem-roi_minor,jem-cell_health,jem-health_fill_quality,jem-nucleus_post_patch,jem-nucleus_sucked,jem-res_final_seal,jem-depth,jem-in_bath_resistance,jem-in_bath_clog,jem-cell_attached_dimple,jem-break_in_pressure_max,jem-break_in_zap_max,jem-break_in_zap_use,jem-break_in_reseal,jem-pressure_extraction,jem-pressure_retraction,jem-time_duration_experiment,jem-time_duration_extraction,jem-time_duration_retraction,jem-in_bath_time_start,jem-seal_time_start,jem-cell_attached_time_start,jem-break_in_time_start,jem-break_in_time_end,jem-time_exp_extraction_start,jem-time_exp_extraction_end,jem-time_exp_retraction_end,jem-time_exp_channel_end,jem-virus_enhancer,jem-dic,jem-slice_level_project,jem-project_level_nucleus,jem-project_name,jem-project_icv_injection_fluorescent_roi,jem-project_retrograde_labeling_hemisphere,jem-project_retrograde_labeling_region,jem-project_retrograde_labeling_exp,jem-notes_overall,jem-notes_qc,jem-notes_extraction,jem-notes_failure,jem-time_slice_eval,jem-slice_health,jem-slice_observations,jem-slice_quality_comments,lims-id_species,lims-id_project_code,lims-id_slice_specimen,lims-id_cell_specimen,lims-id_patched_cell_container,lims-cell_reporter,lims-structure,lims-histology_well_name,lims-id_cell_specimen_id,lims-id_slice_genotype,lims-depth,test-jem_lims_specimen_id_congruency,tree_score,tree_subclass,tree_cluster,tree_class,patched_cell_container_label,cell_name_label,percent_cdna_longer_than_400bp_label,rna_amplification_pass_fail_label,amplified_quantity_ng_label,Genes.Detected.CPM_label,marker_sum_norm_label,Norm_Marker_Sum.0.4_label
164,Pvalb-IRES-Cre;Ai14-448829.04.02.01,14.44808662076175,5.076520817347449,0.3513628448249017,10.11931549065183,0.7003913913493902,2.0.8,03/13/2019,10:12:28,2019-03-13,2019.0,3.0,13.0,03/12/2019,02/05/2019,02/08/2019,No,Mouse,Pvalb-IRES-Cre;Ai14-448829.04.02,Pvalb-IRES-Cre;Ai14-448829.04.02.01,Patch Tube,P8S4_190313_351_A01,lindsayn,3,1.0,,,,,SUCCESS,Positive,,Cortical,VISp_L5,VISp,L5,2.0,,nucleus_present,intentionally,2000.0,43.0,4.8,,,,,,,45.0,45.0,6.25,1.8,4.4,10:18:44,,,,10:19:37,10:25:52,10:27:40,10:32:04,,None,,,Channel_Recording,None,None,None,None,None,,,"#comptesting
rs comp & whole cell starts sweep 85 
correction 84 prediction 90",,,,,,Mus musculus,mIVSCC-MET,Pvalb-IRES-Cre;Ai14-448829,Pvalb-IRES-Cre;Ai14-448829.04.02.01,P8S4_190313_351_A01,positive,VISp,EPhys_190311_02_A02_M,448829,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,43.9,Matching JEM & LIMS Information,1.0,Pvalb,Pvalb_Reln_Itm2a,GABAergic,P8S4_190313_351_A01,Pvalb-IRES-Cre;Ai14-448829.04.02.01,0.371,Fail,22.364366,7015.0,0.7834496677560657,True
165,Sst-IRES-Cre;Ai14-449977.04.02.01,4.885378098827368,1.750306885459169,0.35827460025648644,3.766347373950168,0.7709428620999059,2.0.8,03/18/2019,12:59:49,2019-03-18,2019.0,3.0,18.0,03/15/2019,02/05/2019,02/08/2019,No,Mouse,Sst-IRES-Cre;Ai14-449977.04.02,Sst-IRES-Cre;Ai14-449977.04.02.01,Patch Tube,P8S4_190318_353_A01,lindsayn,3,1.0,,,,,SUCCESS,Positive,,Cortical,VISp_L5,VISp,L5,4.0,,nucleus_present,intentionally,2000.0,42.0,5.2,,,,,,,45.0,45.0,5.17,1.82,2.45,13:08:49,,,,13:09:47,13:14:57,13:16:46,13:19:13,,None,,,Channel_Recording,None,None,None,None,None,,,"#comptesting
sweep 79 whole cell only 3.788
lost seal",,,,,,Mus musculus,mIVSCC-MET,Sst-IRES-Cre;Ai14-449977,Sst-IRES-Cre;Ai14-449977.04.02.01,P8S4_190318_353_A01,positive,VISp6a,EPhys_190318_01_A04_M,449977,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,42.2,Matching JEM & LIMS Information,1.0,Sst,Sst_Crhr2_Efemp1,GABAergic,P8S4_190318_353_A01,Sst-IRES-Cre;Ai14-449977.04.02.01,0.636,Pass,16.49056169,6924.0,1.0722400121749154,True
166,Htr3a-Cre_NO152;Pvalb-T2A-FlpO;Ai65-463831.04.02.01,10.85287568085176,3.896429789081013,0.3590227976125874,7.78502658012393,0.717323851212948,2.0.8,05/23/2019,15:10:52,2019-05-23,2019.0,5.0,23.0,05/22/2019,04/30/2019,03/28/2019,No,Mouse,Htr3a-Cre_NO152;Pvalb-T2A-FlpO;Ai65-463831.04.02,Htr3a-Cre_NO152;Pvalb-T2A-FlpO;Ai65-463831.04.02.01,Patch Tube,P8S4_190523_352_A01,lindsayn,3,2.0,,,,,SUCCESS,Positive,,Cortical,VISp_L2-3,VISp,L2-3,3.0,,nucleus_present,intentionally,2000.0,60.0,4.2,,,,,,,45.0,45.0,7.08,4.8,5.93,15:34:38,,,,15:35:55,15:43:00,15:47:48,15:53:44,16:00:06,None,,,Channel_Recording,None,None,None,None,None,,,,,,,,,Mus musculus,mIVSCC-MET,Htr3a-Cre_NO152;Pvalb-T2A-FlpO;Ai65-463831,Htr3a-Cre_NO152;Pvalb-T2A-FlpO;Ai65-463831.04.02.01,P8S4_190523_352_A01,positive,VISp2/3,EPhys_190520_03_A03_M,463831,Htr3a-Cre_NO152/wt;Pvalb-T2A-FlpO/wt;Ai65(RCFL-tdT)/wt,60.3,Matching JEM & LIMS Information,0.99,Pvalb,Pvalb_Tpbg,GABAergic,P8S4_190523_352_A01,Htr3a-Cre_NO152;Pvalb-T2A-FlpO;Ai65-463831.04.02.01,0.341,Pass,7.100206534,5086.0,0.6718254480264994,True
167,Pvalb-IRES-Cre;Ai14-452732.03.02.01,15.56590728990515,5.666941164433615,0.3640610893339161,11.2400572859648,0.7220945799448669,2.0.8,04/01/2019,15:35:37,2019-04-01,2019.0,4.0,1.0,03/29/2019,03/05/2019,02/08/2019,No,Mouse,Pvalb-IRES-Cre;Ai14-452732.03.02,Pvalb-IRES-Cre;Ai14-452732.03.02.01,Patch Tube,P8S4_190401_356_A01,lindsayn,3,1.0,,,,,SUCCESS,Positive,,Cortical,VISp_L2-3,VISp,L2-3,3.0,,nucleus_present,no,2000.0,52.0,4.9,,,,,,,45.0,45.0,6.25,3.75,4.53,15:44:32,,,,15:46:20,15:52:35,15:56:20,16:00:52,,None,,,Channel_Recording,None,None,None,None,None,,,#sigmacote-no,,,,,,Mus musculus,mIVSCC-MET,Pvalb-IRES-Cre;Ai14-452732,Pvalb-IRES-Cre;Ai14-452732.03.02.01,P8S4_190401_356_A01,positive,VISp4,EPhys_190401_01_B03_M,452732,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,52.1,Matching JEM & LIMS Information,0.54,Pvalb,Pvalb_Tpbg,GABAergic,P8S4_190401_356_A01,Pvalb-IRES-Cre;Ai14-452732.03.02.01,0.487,Pass,16.72628492,8342.0,1.058419882059015,True
171,Gad2-IRES-Cre;Ai14-471160.04.02.03,8.963137476859186,3.361430049113488,0.37502828198183363,5.645171140243096,0.6298208807817199,2.0.8,06/27/2019,10:48:27,2019-06-27,2019.0,6.0,27.0,06/26/2019,05/09/2019,06/24/2019,No,Mouse,Gad2-IRES-Cre;Ai14-471160.04.02,Gad2-IRES-Cre;Ai14-471160.04.02.03,Patch Tube,P8S4_190627_353_A01,lindsayn,3,3.0,,,,,SUCCESS,Negative,,Cortical,VISp_L5,VISp,L5,4.0,,nucleus_present,no,2000.0,52.0,4.0,,,,,,,45.0,45.0,3.18,2.17,3.05,11:40:47,,,,11:42:26,11:45:37,11:47:47,11:50:50,11:56:31,None,,,Channel_Recording,None,None,None,None,None,,,"#comp #densitytest WC15 corr 80
seal decreased",,,,,,Mus musculus,mIVSCC-MET,Gad2-IRES-Cre;Ai14-471160,Gad2-IRES-Cre;Ai14-471160.04.02.03,P8S4_190627_353_A01,negative,VISp5,EPhys_190624_01_B03_M,471160,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,52.7,Matching JEM & LIMS Information,1.0,L5_IT,L5_IT_VISp_Batf3,Glutamatergic,P8S4_190627_353_A01,Gad2-IRES-Cre;Ai14-471160.04.02.03,0.582,Pass,45.16862942,11275.0,1.0967471624138232,True
172,Nkx2-1-CreERT2;Ai14-465339.04.02.01,6.99787224164387,2.625850765153255,0.3752355965470465,4.470165441668157,0.6387892329709166,2.0.8,05/17/2019,10:44:56,2019-05-17,2019.0,5.0,17.0,05/16/2019,04/30/2019,03/28/2019,No,Mouse,Nkx2-1-CreERT2;Ai14-465339.04.02,Nkx2-1-CreERT2;Ai14-465339.04.02.01,Patch Tube,P8S4_190517_351_A01,lindsayn,3,1.0,,,,,SUCCESS,Positive,,Cortical,VISp_L5,VISp,L5,3.0,,nucleus_present,no,2000.0,48.0,5.1,,,,,,,45.0,45.0,5.95,2.37,4.23,10:50:22,,,,10:51:21,10:57:18,10:59:40,11:03:54,11:11:54,None,,,Channel_Recording,None,None,None,None,None,,,reran sus,,,,,,Mus musculus,mIVSCC-MET,Nkx2-1-CreERT2;Ai14-465339,Nkx2-1-CreERT2;Ai14-465339.04.02.01,P8S4_190517_351_A01,positive,VISp5,EPhys_190513_01_D06_M,465339,Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt,48.2,Matching JEM & LIMS Information,1.0,Lamp5_Lhx6,Lamp5_Lhx6,GABAergic,P8S4_190517_351_A01,Nkx2-1-CreERT2;Ai14-465339.04.02.01,0.636,Pass,18.00273965,9066.0,1.1482884363093324,True
173,Sncg-IRES2-FlpO-neo;Ai65F-460304.03.02.02,10.40836498829838,3.907039487075608,0.3753749500010907,7.110931777698258,0.6831939296606847,2.0.8,04/29/2019,10:59:58,2019-04-29,2019.0,4.0,29.0,04/26/2019,04/04/2019,03/28/2019,No,Mouse,Sncg-IRES2-FlpO-neo;Ai65F-460304.03.02,Sncg-IRES2-FlpO-neo;Ai65F-460304.03.02.02,Patch Tube,P8S4_190429_352_A01,lindsayn,3,2.0,,,,,SUCCESS,Positive,,Cortical,VISp_L2-3,VISp,L2-3,3.0,,nucleus_present,no,2000.0,40.0,5.8,,,,,,,45.0,45.0,6.07,6.2,2.1,11:32:02,,,,11:32:55,11:38:59,11:45:11,11:47:17,11:55:01,None,,,Channel_Recording,None,None,None,None,None,,,restarted recover 112. I think,,,,,,Mus musculus,mIVSCC-MET,Sncg-IRES2-FlpO-neo;Ai65F-460304,Sncg-IRES2-FlpO-neo;Ai65F-460304.03.02.02,P8S4_190429_352_A01,positive,VISp2/3,EPhys_190429_01_A03_M,460304,Sncg-IRES2-FlpO-neo/wt;Ai65F/wt,39.2,Matching JEM & LIMS Information,1.0,Sncg,Sncg_Vip_Itih5,GABAergic,P8S4_190429_352_A01,Sncg-IRES2-FlpO-neo;Ai65F-460304.03.02.02,0.71,Pass,33.35113569,9463.0,1.0125261954649774,True
174,Vipr2-IRES2-Cre;Slc32a1-IRES2-FlpO;Ai65-499514.05.01.01,6.394653583277849,2.428265148082614,0.37973365037827495,4.994617173886726,0.7810614146398411,2.0.8,12/04/2019,15:32:59,2019-12-04,2019.0,12.0,4.0,12/03/2019,10/17/2019,10/28/2019,No,Mouse,Vipr2-IRES2-Cre;Slc32a1-IRES2-FlpO;Ai65-499514.05.01,Vipr2-IRES2-Cre;Slc32a1-IRES2-FlpO;Ai65-499514.05.01.01,Patch Tube,PFS4_191204_707_A01,jessicat,3,2.0,,,,,SUCCESS,Positive,,Cortical,VISp_L2-3,VISp,L2-3,4.0,,nucleus_present,no,2000.0,66.8,3.3,,,,,,,25.0,25.0,3.68,0.9,5.0,15:55:58,,,,15:57:33,16:01:14,16:02:08,16:07:08,16:15:05,None,,,Channel_Recording,None,None,None,None,None,,,"WC 4.770; corr 80
seal started to waver during leaks
reran inact (5) at 97
turned off pressure during inact (100)",,,,,,Mus musculus,mIVSCC-MET,Vipr2-IRES2-Cre;Slc32a1-IRES2-FlpO;Ai65-499514,Vipr2-IRES2-Cre;Slc32a1-IRES2-FlpO;Ai65-499514.05.01.01,PFS4_191204_707_A01,positive,VISp2/3,EPhys_191202_03_A01_M,499514,Vipr2-IRES2-Cre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt,66.8,Matching JEM & LIMS Information,0.99,Pvalb_ChC,Pvalb_Vipr2,GABAergic,PFS4_191204_707_A01,Vipr2-IRES2-Cre;Slc32a1-IRES2-FlpO;Ai65-499514.05.01.01,0.722,Pass,36.55015921,10981.0,0.9703497697239322,True
175,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-470557.04.02.02,9.537688582229361,3.700076396591949,0.387942672345786,7.146994441916886,0.7493423988735781,2.0.8,06/21/2019,13:57:24,2019-06-21,2019.0,6.0,21.0,06/20/2019,05/09/2019,05/06/2019,No,Mouse,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-470557.04.02,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-470557.04.02.02,Patch Tube,P8S4_190621_355_A01,lindsayn,3,3.0,,,,,SUCCESS,Positive,,Cortical,VISp_L4,VISp,L4,3.0,,nucleus_present,no,2111.0,48.0,3.8,,,,,,,40.0,40.0,4.87,3.13,3.47,14:27:41,,,,14:28:40,14:33:32,14:36:40,14:40:08,14:47:57,None,,,Channel_Recording,None,None,None,None,None,,,WC 9.99 corr 80,,,,,,Mus musculus,mIVSCC-MET,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-470557,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-470557.04.02.02,P8S4_190621_355_A01,positive,VISp4,EPhys_190617_03_A05_M,470557,Calb2-IRES-Cre/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,48.7,Matching JEM & LIMS Information,0.73,Sst,Sst_Mme_Fam114a1,GABAergic,P8S4_190621_355_A01,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-470557.04.02.02,0.572,Pass,30.05832057,8993.0,0.9499468252300644,True
176,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-439425.05.02.01,10.68754679277762,4.163651671928494,0.3895797373015655,7.117589722083244,0.6659703915301811,2.0.7,01/30/2019,10:27:09,2019-01-30,2019.0,1.0,30.0,01/29/2019,11/13/2018,12/05/2018,No,Mouse,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-439425.05.02,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-439425.05.02.01,Patch Tube,P8S4_190130_351_A01,lindsayn,3,1.0,,,,,SUCCESS,Positive,,Cortical,VISp_L5,VISp,L5,4.0,,nucleus_present,no,2000.0,50.0,4.3,,,,,,,45.0,45.0,6.83,2.88,1.98,10:33:07,,,,10:34:09,10:40:59,10:43:52,10:45:51,,None,,,Channel_Recording,None,None,None,None,None,,,,,,,,,Mus musculus,mIVSCC-MET,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-439425,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-439425.05.02.01,P8S4_190130_351_A01,positive,VISp6a,EPhys_190128_01_C01_M,439425,Crh-IRES-Cre_ZJH/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,50.8,Matching JEM & LIMS Information,1.0,Sst,Sst_Rxfp1_Prdm8,GABAergic,P8S4_190130_351_A01,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-439425.05.02.01,0.57,Pass,17.89125173,8312.0,0.5349006889284114,True
177,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-534044.04.02.02,4.727276213239669,1.845577778881015,0.39041039609915545,3.57622132135482,0.7565077985794244,2.0.8,07/16/2020,10:26:16,2020-07-16,2020.0,7.0,16.0,07/15/2020,06/15/2020,06/15/2020,No,Mouse,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-534044.04.02,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-534044.04.02.02,Patch Tube,P8S4_200716_352_A01,lindsayn,1,2.0,,,,,SUCCESS,Positive,,Cortical,VISp_L5,VISp,L5,3.0,,nucleus_present,no,3000.0,40.0,4.0,,,,,,,45.0,45.0,7.58,2.15,2.9,11:21:21,,,,11:21:38,11:29:13,11:31:22,11:34:16,11:41:52,None,,,Channel_Recording,None,None,None,None,None,WSE testing,,#comp WC5 corr 80,,,,,,Mus musculus,mIVSCC-MET,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-534044,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-534044.04.02.02,P8S4_200716_352_A01,positive,VISp,EPhys_200716_01_B02_M,534044,Crh-IRES-Cre_ZJH/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,0.043599866,Matching JEM & LIMS Information,0.67,Sst,Sst_Tac2_Tacstd2,GABAergic,P8S4_200716_352_A01,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-534044.04.02.02,0.544,Pass,11.02872158,6615.0,0.4886097611995088,True
178,CMV-Cre;Scn1a-A1783V-571363.04.02.01,34.62596966554003,13.53033945151933,0.3907569833339513,21.84601365625389,0.6309141337345758,2.0.8,02/24/2021,10:42:07,2021-02-24,2021.0,2.0,24.0,02/19/2021,01/04/2021,01/25/2021,No,Mouse,CMV-Cre;Scn1a-A1783V-571363.04.02,CMV-Cre;Scn1a-A1783V-571363.04.02.01,Patch Tube,PXS4_210224_801_A01,sarav,1,2.0,,,,,SUCCESS,Positive,,Cortical,VISp_L5,VISp,L5,3.0,3.0,nucleus_present,no,1500.0,126.0,3.7,,,,,,,40.0,38.0,6.85,2.65,7.03,11:04:03,,,,11:08:21,11:15:12,11:17:51,11:24:53,11:29:28,None,,,Channel_Recording,None,None,None,None,None,,,,,,,,,Mus musculus,mIVSCC-METx,CMV-Cre;Scn1a-A1783V-571363,CMV-Cre;Scn1a-A1783V-571363.04.02.01,PXS4_210224_801_A01,positive,VISp,EPhys_210222_02_B02_M,571363,CMV-Cre/wt,125.7,Matching JEM & LIMS Information,0.99,Pvalb,Pvalb_Gpr149_Islr,GABAergic,PXS4_210224_801_A01,CMV-Cre;Scn1a-A1783V-571363.04.02.01,0.516,Pass,12.72545114,6448.0,0.7260816320996355,True
180,Htr3a-Cre_NO152;Ai14-442606.04.02.03,21.40623035641234,8.487113641928671,0.3964786653520392,13.63130939248202,0.636791680063309,2.0.7,02/18/2019,10:21:40,2019-02-18,2019.0,2.0,18.0,02/15/2019,01/25/2019,02/08/2019,No,Mouse,Htr3a-Cre_NO152;Ai14-442606.04.02,Htr3a-Cre_NO152;Ai14-442606.04.02.03,Patch Tube,P8S4_190218_353_A01,lindsayn,3,4.0,,,,,SUCCESS,Positive,,Cortical,VISp_L5,VISp,L5,3.0,,nucleus_present,no,1500.0,33.0,3.9,,,,,,,30.0,30.0,4.03,1.23,2.25,11:48:52,,,,11:49:39,11:53:41,11:54:55,11:57:10,,None,,,Channel_Recording,None,None,None,None,None,,,seal too low for channel recording after first half,,,,,,Mus musculus,mIVSCC-MET,Htr3a-Cre_NO152;Ai14-442606,Htr3a-Cre_NO152;Ai14-442606.04.02.03,P8S4_190218_353_A01,positive,VISp6a,EPhys_190218_01_A02_M,442606,Htr3a-Cre_NO152/wt;Ai14(RCL-tdT)/wt,33.0,Matching JEM & LIMS Information,1.0,Sst,Sst_Rxfp1_Prdm8,GABAergic,P8S4_190218_353_A01,Htr3a-Cre_NO152;Ai14-442606.04.02.03,0.656,Pass,15.58382268,9706.0,0.771710673866723,True
182,Slc17a8-iCre;Slc32a1-IRES2-FlpO;Ai65-549380.04.02.02,1.877940497978934,0.7476444206229732,0.39811933414695444,1.379750734559264,0.7347148304454646,2.0.8,10/19/2020,10:06:54,2020-10-19,2020.0,10.0,19.0,10/19/2020,09/01/2020,09/08/2020,No,Mouse,Slc17a8-iCre;Slc32a1-IRES2-FlpO;Ai65-549380.04.02,Slc17a8-iCre;Slc32a1-IRES2-FlpO;Ai65-549380.04.02.02,Patch Tube,PJS4_201019_802_A01,sarav,1,2.0,,,,,SUCCESS,Positive,,Cortical,VISp_L6b,VISp,L6b,4.0,,nucleus_present,no,3000.0,76.1,4.1,,,,,,,31.4,37.4,13.07,1.82,6.32,12:28:55,,,,12:30:52,12:43:56,12:45:45,12:52:04,12:57:41,None,,,Channel_Recording,None,None,None,None,None,,Seal dropped after first set of channel recordings was ran. ,#fill_quality_3: high visibility of the fill (no or very little truncations with intact dendrites),,,,,,Mus musculus,mIVSCC-MET,Slc17a8-iCre;Slc32a1-IRES2-FlpO;Ai65-549380,Slc17a8-iCre;Slc32a1-IRES2-FlpO;Ai65-549380.04.02.02,PJS4_201019_802_A01,positive,VISp6a,EPhys_201019_01_B04_M,549380,Slc17a8-iCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt,78.6,Matching JEM & LIMS Information,1.0,Sst_Chodl,Sst_Chodl,GABAergic,PJS4_201019_802_A01,Slc17a8-iCre;Slc32a1-IRES2-FlpO;Ai65-549380.04.02.02,0.522,Pass,8.627015664,4791.0,0.5819393713904718,True
183,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-439425.05.02.03,21.24974936000998,8.535144530473474,0.40165859774966617,14.85429171116455,0.6990337372693404,2.0.7,01/30/2019,10:27:09,2019-01-30,2019.0,1.0,30.0,01/29/2019,11/13/2018,12/05/2018,No,Mouse,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-439425.05.02,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-439425.05.02.03,Patch Tube,P8S4_190130_353_A01,lindsayn,3,3.0,,,,,SUCCESS,Positive,,Cortical,VISp_L5,VISp,L5,3.0,,nucleus_present,no,2000.0,44.0,5.7,,,,,,,45.0,45.0,4.62,2.03,1.75,11:35:42,,,,11:36:56,11:41:33,11:43:35,11:45:20,,None,,,Channel_Recording,None,None,None,None,None,,,,,,,,,Mus musculus,mIVSCC-MET,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-439425,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-439425.05.02.03,P8S4_190130_353_A01,positive,RSPd6a,EPhys_190128_01_C01_M,439425,Crh-IRES-Cre_ZJH/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,44.3,Matching JEM & LIMS Information,1.0,Sst,Sst_Rxfp1_Eya1,GABAergic,P8S4_190130_353_A01,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-439425.05.02.03,0.686,Pass,10.98137574,7198.0,0.6393860722050994,True
184,Ntsr1-Cre_GN220;Ai14-473970.03.02.01,3.999734881013814,1.622000686611454,0.4055270498829475,2.517685390426386,0.6294630682592212,2.0.8,07/12/2019,10:17:03,2019-07-12,2019.0,7.0,12.0,07/11/2019,05/21/2019,06/24/2019,No,Mouse,Ntsr1-Cre_GN220;Ai14-473970.03.02,Ntsr1-Cre_GN220;Ai14-473970.03.02.01,Patch Tube,P8S4_190712_351_A01,lindsayn,3,1.0,,,,,SUCCESS,Positive,,Cortical,VISp_L6a,VISp,L6a,4.0,,nucleus_present,no,2000.0,36.0,4.8,,,,,,,45.0,45.0,3.25,3.57,5.15,10:22:55,,,,10:23:55,10:27:10,10:30:44,10:35:53,10:43:08,None,,,Channel_Recording,None,None,None,None,None,,,#comp WC 18.69 corr 80,,,,,,Mus musculus,mIVSCC-MET,Ntsr1-Cre_GN220;Ai14-473970,Ntsr1-Cre_GN220;Ai14-473970.03.02.01,P8S4_190712_351_A01,positive,VISl6a,DABpilot_190708_A03_M,473970,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,36.8,Matching JEM & LIMS Information,1.0,L6_CT,L6_CT_VISp_Ctxn3_Brinp3,Glutamatergic,P8S4_190712_351_A01,Ntsr1-Cre_GN220;Ai14-473970.03.02.01,0.505,Pass,13.35940744,6677.0,0.8512349640507823,True
190,Htr3a-Cre_NO152;Pvalb-T2A-FlpO;Ai65-445151.02.02.01,12.53250017841672,5.262737037353056,0.4199271464138067,7.576866059410944,0.6045773749486719,2.0.7,02/26/2019,14:01:13,2019-02-26,2019.0,2.0,26.0,02/25/2019,01/25/2019,02/08/2019,No,Mouse,Htr3a-Cre_NO152;Pvalb-T2A-FlpO;Ai65-445151.02.02,Htr3a-Cre_NO152;Pvalb-T2A-FlpO;Ai65-445151.02.02.01,Patch Tube,P8S4_190226_354_A01,lindsayn,3,1.0,,,,,SUCCESS,Positive,,Cortical,VISp_L5,VISp,L5,3.0,,nucleus_present,no,2000.0,60.0,4.7,,,,,,,45.0,45.0,11.58,2.07,3.05,14:05:59,,,,14:07:00,14:18:35,14:20:39,14:23:42,,None,,,Channel_Recording,None,None,None,None,None,#sigma,,,,,,,,Mus musculus,mIVSCC-MET,Htr3a-Cre_NO152;Pvalb-T2A-FlpO;Ai65-445151,Htr3a-Cre_NO152;Pvalb-T2A-FlpO;Ai65-445151.02.02.01,P8S4_190226_354_A01,positive,VISp5,EPhys_190225_01_D06_M,445151,Htr3a-Cre_NO152/wt;Pvalb-T2A-FlpO/wt;Ai65(RCFL-tdT)/wt,60.2,Matching JEM & LIMS Information,0.87,Pvalb,Pvalb_Tpbg,GABAergic,P8S4_190226_354_A01,Htr3a-Cre_NO152;Pvalb-T2A-FlpO;Ai65-445151.02.02.01,0.671,Pass,14.83571058,8314.0,0.9396327905602448,True
192,Rbp4-Cre_KL100;Ai14-471969.03.02.01,5.049885482844704,2.14373442140102,0.42451149212861167,3.053415055482568,0.6046503561032273,2.0.8,07/01/2019,13:09:07,2019-07-01,2019.0,7.0,1.0,06/28/2019,05/09/2019,06/24/2019,No,Mouse,Rbp4-Cre_KL100;Ai14-471969.03.02,Rbp4-Cre_KL100;Ai14-471969.03.02.01,Patch Tube,P8S4_190701_354_A01,lindsayn,3,2.0,,,,,SUCCESS,Positive,,Cortical,VISp_L5,VISp,L5,3.0,,nucleus_present,no,1000.0,42.0,4.9,,,,,,,66.0,66.0,7.45,2.18,7.3,13:44:58,,,,13:45:48,13:53:15,13:55:26,14:02:44,14:05:50,None,,,Channel_Recording,None,None,None,None,None,,,"#comp #densitytest WC 11.56 corr 80
seal decreased",,,,,,Mus musculus,mIVSCC-MET,Rbp4-Cre_KL100;Ai14-471969,Rbp4-Cre_KL100;Ai14-471969.03.02.01,P8S4_190701_354_A01,positive,VISp5,EPhys_190701_01_B04_M,471969,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,42.6,Matching JEM & LIMS Information,1.0,L5_ET,L5_ET_VISp_Lgr5,Glutamatergic,P8S4_190701_354_A01,Rbp4-Cre_KL100;Ai14-471969.03.02.01,0.663,Pass,27.90362867,10833.0,0.846683313648431,True
